annotation_id,annotator,clause_id,created_at,doc,explanation,id,label,lead_time,regulation,text,updated_at,reg_list_raw,regulations_clean,text_clean,text_len,regulations_clean_str,gdpr_articles,flag_long
4403,1,466,2025-11-02T13:22:55.559663Z,microsoft.txt,"[{""text"":""""}]",4403,Compliant,,"{""choices"":[""DPDP"",""PDPA"",""CCPA"",""APPI"",""LGPD"",""GDPR"",""Other"",""HIPAA""]}","As the organizer of a Microsoft family group, the parent or guardian can manage their child’s information and settings on their Family Safety page and view and delete a child’s data on their privacy dashboard.",2025-11-02T13:22:55.559663Z,"['DPDP', 'PDPA', 'CCPA', 'APPI', 'LGPD', 'GDPR', 'Other', 'HIPAA']","['DPDP', 'PDPA', 'CCPA', 'APPI', 'LGPD', 'GDPR', 'Other', 'HIPAA']","As the organizer of a Microsoft family group, the parent or guardian can manage their child’s information and settings on their Family Safety page and view and delete a child’s data on their privacy dashboard.",209,"DPDP, PDPA, CCPA, APPI, LGPD, GDPR, Other, HIPAA","['Art.8', 'Art.12', 'Art.17']",False
1441,1,3,2025-11-02T13:22:54.893538Z,crawford and company.txt,"[{""text"":""""}]",1441,Compliant,,"{""choices"":[""LGPD"",""DPDP"",""PDPA"",""CCPA"",""APPI"",""GDPR"",""Other"",""HIPAA""]}","This Global Data Protection and Privacy Policy (“Policy”):  sets forth the principles that apply to the Processing of Personal Data by Crawford, and describes how Crawford adheres to these principles; and  provides an overview of Crawford’s privacy governance structure, and the roles and responsibilities of key individuals and groups in carrying out Crawford’s privacy compliance obligations and tasks.",2025-11-02T13:22:54.893538Z,"['LGPD', 'DPDP', 'PDPA', 'CCPA', 'APPI', 'GDPR', 'Other', 'HIPAA']","['LGPD', 'DPDP', 'PDPA', 'CCPA', 'APPI', 'GDPR', 'Other', 'HIPAA']","This Global Data Protection and Privacy Policy (“Policy”):  sets forth the principles that apply to the Processing of Personal Data by Crawford, and describes how Crawford adheres to these principles; and  provides an overview of Crawford’s privacy governance structure, and the roles and responsibilities of key individuals and groups in carrying out Crawford’s privacy compliance obligations and tasks.",406,"LGPD, DPDP, PDPA, CCPA, APPI, GDPR, Other, HIPAA",['Art.4'],False
5573,1,1636,2025-11-02T13:22:56.033330Z,microsoft.txt,"[{""text"":""""}]",5573,Compliant,,"{""choices"":[""CCPA"",""PDPA"",""Other"",""DPDP"",""LGPD"",""APPI"",""HIPAA"",""GDPR""]}","However, Microsoft cloud-based speech recognition technologies provide more accurate recognition than the device-based speech recognition.",2025-11-02T13:22:56.033330Z,"['CCPA', 'PDPA', 'Other', 'DPDP', 'LGPD', 'APPI', 'HIPAA', 'GDPR']","['CCPA', 'PDPA', 'Other', 'DPDP', 'LGPD', 'APPI', 'HIPAA', 'GDPR']","However, Microsoft cloud-based speech recognition technologies provide more accurate recognition than the device-based speech recognition.",138,"CCPA, PDPA, Other, DPDP, LGPD, APPI, HIPAA, GDPR",[],False
8811,1,240,2025-11-02T13:22:56.962125Z,tiktok.txt,"[{""text"":""""}]",8811,Compliant,,"{""choices"":[""PDPA"",""DPDP"",""APPI"",""LGPD"",""CCPA"",""GDPR"",""HIPAA"",""Other""]}",Legal bases for processing.,2025-11-02T13:22:56.962125Z,"['PDPA', 'DPDP', 'APPI', 'LGPD', 'CCPA', 'GDPR', 'HIPAA', 'Other']","['PDPA', 'DPDP', 'APPI', 'LGPD', 'CCPA', 'GDPR', 'HIPAA', 'Other']",Legal bases for processing.,27,"PDPA, DPDP, APPI, LGPD, CCPA, GDPR, HIPAA, Other",['Art.4'],False
5132,1,1195,2025-11-02T13:22:55.927202Z,microsoft.txt,"[{""text"":""""}]",5132,Ambiguous,,"{""choices"":[""DPDP"",""PDPA"",""LGPD"",""APPI"",""Other"",""CCPA"",""GDPR"",""HIPAA""]}",You can turn off the collection of this data at any time in the browser settings.,2025-11-02T13:22:55.927202Z,"['DPDP', 'PDPA', 'LGPD', 'APPI', 'Other', 'CCPA', 'GDPR', 'HIPAA']","['DPDP', 'PDPA', 'LGPD', 'APPI', 'Other', 'CCPA', 'GDPR', 'HIPAA']",You can turn off the collection of this data at any time in the browser settings.,81,"DPDP, PDPA, LGPD, APPI, Other, CCPA, GDPR, HIPAA",[],False
5044,1,1107,2025-11-02T13:22:55.700188Z,microsoft.txt,"[{""text"":""""}]",5044,Compliant,,"{""choices"":[""DPDP"",""PDPA"",""CCPA"",""LGPD"",""APPI"",""Other"",""GDPR"",""HIPAA""]}",You can change the settings for these apps in the Surface Duo Settings under the app name.,2025-11-02T13:22:55.700188Z,"['DPDP', 'PDPA', 'CCPA', 'LGPD', 'APPI', 'Other', 'GDPR', 'HIPAA']","['DPDP', 'PDPA', 'CCPA', 'LGPD', 'APPI', 'Other', 'GDPR', 'HIPAA']",You can change the settings for these apps in the Surface Duo Settings under the app name.,90,"DPDP, PDPA, CCPA, LGPD, APPI, Other, GDPR, HIPAA",[],False
5551,1,1614,2025-11-02T13:22:56.023020Z,microsoft.txt,"[{""text"":""""}]",5551,Non-Compliant,,"{""choices"":[""CCPA"",""DPDP"",""APPI"",""PDPA"",""LGPD"",""Other"",""GDPR"",""HIPAA""]}","When Smart App Control is enabled and identifies an app as malicious, potentially unwanted, or unknown and unsigned, it will block and notify you prior to opening, running, or installing the app.",2025-11-02T13:22:56.023020Z,"['CCPA', 'DPDP', 'APPI', 'PDPA', 'LGPD', 'Other', 'GDPR', 'HIPAA']","['CCPA', 'DPDP', 'APPI', 'PDPA', 'LGPD', 'Other', 'GDPR', 'HIPAA']","When Smart App Control is enabled and identifies an app as malicious, potentially unwanted, or unknown and unsigned, it will block and notify you prior to opening, running, or installing the app.",195,"CCPA, DPDP, APPI, PDPA, LGPD, Other, GDPR, HIPAA",[],False
6608,1,44,2025-11-02T13:22:56.272974Z,nokia.txt,"[{""text"":""""}]",6608,Compliant,,"{""choices"":[""DPDP"",""PDPA"",""APPI"",""CCPA"",""GDPR"",""HIPAA"",""LGPD"",""Other""]}","Nokia respects data processing related individual rights in jurisdictions across the globe, consistent with requirements of applicable laws.",2025-11-02T13:22:56.272974Z,"['DPDP', 'PDPA', 'APPI', 'CCPA', 'GDPR', 'HIPAA', 'LGPD', 'Other']","['DPDP', 'PDPA', 'APPI', 'CCPA', 'GDPR', 'HIPAA', 'LGPD', 'Other']","Nokia respects data processing related individual rights in jurisdictions across the globe, consistent with requirements of applicable laws.",140,"DPDP, PDPA, APPI, CCPA, GDPR, HIPAA, LGPD, Other","['Art.4', 'Art.12']",False
5275,1,1338,2025-11-02T13:22:55.961001Z,microsoft.txt,"[{""text"":""""}]",5275,Ambiguous,,"{""choices"":[""CCPA"",""DPDP"",""PDPA"",""GDPR"",""LGPD"",""APPI"",""HIPAA"",""Other""]}","Browser activity, including browsing history and search terms, in Microsoft browsers (Microsoft Edge or Internet Explorer).",2025-11-02T13:22:55.961001Z,"['CCPA', 'DPDP', 'PDPA', 'GDPR', 'LGPD', 'APPI', 'HIPAA', 'Other']","['CCPA', 'DPDP', 'PDPA', 'GDPR', 'LGPD', 'APPI', 'HIPAA', 'Other']","Browser activity, including browsing history and search terms, in Microsoft browsers (Microsoft Edge or Internet Explorer).",123,"CCPA, DPDP, PDPA, GDPR, LGPD, APPI, HIPAA, Other",[],False
3526,1,303,2025-11-02T13:22:55.359778Z,meta.txt,"[{""text"":""""}]",3526,Ambiguous,,"{""choices"":[""Other"",""APPI"",""DPDP"",""LGPD"",""PDPA"",""CCPA"",""GDPR"",""HIPAA""]}","Public content can also be seen, accessed, reshared or downloaded through third-party services, such as: APIs The media, such as TV Other apps and websites connected to our products Search engines.",2025-11-02T13:22:55.359778Z,"['Other', 'APPI', 'DPDP', 'LGPD', 'PDPA', 'CCPA', 'GDPR', 'HIPAA']","['Other', 'APPI', 'DPDP', 'LGPD', 'PDPA', 'CCPA', 'GDPR', 'HIPAA']","Public content can also be seen, accessed, reshared or downloaded through third-party services, such as: APIs The media, such as TV Other apps and websites connected to our products Search engines.",197,"Other, APPI, DPDP, LGPD, PDPA, CCPA, GDPR, HIPAA",['Art.15'],False
3194,1,274,2025-11-02T13:22:55.287105Z,mercedes benz.txt,"[{""text"":""""}]",3194,Compliant,,"{""choices"":[""DPDP"",""PDPA"",""LGPD"",""APPI"",""CCPA"",""HIPAA"",""GDPR"",""Other""]}",The data subject has a right to easily access this Policy.,2025-11-02T13:22:55.287105Z,"['DPDP', 'PDPA', 'LGPD', 'APPI', 'CCPA', 'HIPAA', 'GDPR', 'Other']","['DPDP', 'PDPA', 'LGPD', 'APPI', 'CCPA', 'HIPAA', 'GDPR', 'Other']",The data subject has a right to easily access this Policy.,58,"DPDP, PDPA, LGPD, APPI, CCPA, HIPAA, GDPR, Other",['Art.15'],False
885,1,42,2025-11-02T13:22:54.773486Z,bank of america.txt,"[{""text"":""""}]",885,Compliant,,"{""choices"":[""DPDP"",""APPI"",""CCPA"",""PDPA"",""Other"",""LGPD"",""GDPR"",""HIPAA""]}","To notify your organization about events for awareness, as part of our services to you.",2025-11-02T13:22:54.773486Z,"['DPDP', 'APPI', 'CCPA', 'PDPA', 'Other', 'LGPD', 'GDPR', 'HIPAA']","['DPDP', 'APPI', 'CCPA', 'PDPA', 'Other', 'LGPD', 'GDPR', 'HIPAA']","To notify your organization about events for awareness, as part of our services to you.",87,"DPDP, APPI, CCPA, PDPA, Other, LGPD, GDPR, HIPAA",[],False
2313,1,19,2025-11-02T13:22:55.090817Z,intel.txt,"[{""text"":""""}]",2313,Compliant,,"{""choices"":[""CCPA"",""LGPD"",""DPDP"",""PDPA"",""APPI"",""GDPR"",""HIPAA"",""Other""]}",All workers must comply with this Controller Policy.,2025-11-02T13:22:55.090817Z,"['CCPA', 'LGPD', 'DPDP', 'PDPA', 'APPI', 'GDPR', 'HIPAA', 'Other']","['CCPA', 'LGPD', 'DPDP', 'PDPA', 'APPI', 'GDPR', 'HIPAA', 'Other']",All workers must comply with this Controller Policy.,52,"CCPA, LGPD, DPDP, PDPA, APPI, GDPR, HIPAA, Other",['Art.4'],False
3989,1,52,2025-11-02T13:22:55.464806Z,microsoft.txt,"[{""text"":""""}]",3989,Compliant,,"{""choices"":[""Other"",""APPI"",""LGPD"",""DPDP"",""CCPA"",""PDPA"",""GDPR"",""HIPAA""]}",Other examples of interactions data include: Device and usage data.,2025-11-02T13:22:55.464806Z,"['Other', 'APPI', 'LGPD', 'DPDP', 'CCPA', 'PDPA', 'GDPR', 'HIPAA']","['Other', 'APPI', 'LGPD', 'DPDP', 'CCPA', 'PDPA', 'GDPR', 'HIPAA']",Other examples of interactions data include: Device and usage data.,67,"Other, APPI, LGPD, DPDP, CCPA, PDPA, GDPR, HIPAA",['Art.8'],False
2569,1,275,2025-11-02T13:22:55.148192Z,intel.txt,"[{""text"":""""}]",2569,Non-Compliant,,"{""choices"":[""DPDP"",""CCPA"",""PDPA"",""GDPR"",""HIPAA"",""APPI"",""LGPD"",""Other""]}",Such action may include escalation of non-attendance or non-completion to appropriate managers within Intel who will be responsible and held accountable for ensuring that the individual(s) concerned attend and actively participate in such training.,2025-11-02T13:22:55.148192Z,"['DPDP', 'CCPA', 'PDPA', 'GDPR', 'HIPAA', 'APPI', 'LGPD', 'Other']","['DPDP', 'CCPA', 'PDPA', 'GDPR', 'HIPAA', 'APPI', 'LGPD', 'Other']",It will be for the Oracle Contracting Entity or Oracle EMEA to prove that the damages suf- fered by the Affected Individual due to a violation of this Processor Code are not attributable to a Group Company or a Subprocessor or to assert other applicable defenses.,263,"DPDP, CCPA, PDPA, GDPR, HIPAA, APPI, LGPD, Other",['Art.8'],False
4,1,3,2025-11-02T13:22:54.595183Z,LG.txt,"[{""text"":""""}]",4,Ambiguous,,"{""choices"":[""APPI"",""DPDP"",""LGPD"",""CCPA"",""PDPA"",""GDPR"",""HIPAA"",""Other""]}",■ Collection and use of information from children ■ How do we protect your data?,2025-11-02T13:22:54.595183Z,"['APPI', 'DPDP', 'LGPD', 'CCPA', 'PDPA', 'GDPR', 'HIPAA', 'Other']","['APPI', 'DPDP', 'LGPD', 'CCPA', 'PDPA', 'GDPR', 'HIPAA', 'Other']",■ Collection and use of information from children ■ How do we protect your data?,80,"APPI, DPDP, LGPD, CCPA, PDPA, GDPR, HIPAA, Other","['Art.8', 'Art.12']",False
1724,1,11,2025-11-02T13:22:54.958020Z,dhl.txt,"[{""text"":""""}]",1724,Compliant,,"{""choices"":[""GDPR"",""APPI"",""LGPD"",""DPDP"",""Other"",""PDPA"",""CCPA"",""HIPAA""]}","Insofar as your data has been collected within the scope of the GDPR, i.e.",2025-11-02T13:22:54.958020Z,"['GDPR', 'APPI', 'LGPD', 'DPDP', 'Other', 'PDPA', 'CCPA', 'HIPAA']","['GDPR', 'APPI', 'LGPD', 'DPDP', 'Other', 'PDPA', 'CCPA', 'HIPAA']","Insofar as your data has been collected within the scope of the GDPR, i.e.",74,"GDPR, APPI, LGPD, DPDP, Other, PDPA, CCPA, HIPAA",['Art.1'],False
8903,1,29,2025-11-02T13:22:56.989473Z,uber.txt,"[{""text"":""""}]",8903,Compliant,,"{""choices"":[""LGPD"",""APPI"",""DPDP"",""CCPA"",""PDPA"",""Other"",""GDPR"",""HIPAA""]}",Such information includes: 2 !,2025-11-02T13:22:56.989473Z,"['LGPD', 'APPI', 'DPDP', 'CCPA', 'PDPA', 'Other', 'GDPR', 'HIPAA']","['LGPD', 'APPI', 'DPDP', 'CCPA', 'PDPA', 'Other', 'GDPR', 'HIPAA']",Such information includes: 2 !,30,"LGPD, APPI, DPDP, CCPA, PDPA, Other, GDPR, HIPAA",['Art.12'],False
2081,1,104,2025-11-02T13:22:55.031710Z,hp.txt,"[{""text"":""""}]",2081,Compliant,,"{""choices"":[""APPI"",""DPDP"",""PDPA"",""CCPA"",""LGPD"",""HIPAA"",""Other"",""GDPR""]}",This service provides us with an extra level of security to guard against credit card fraud and to protect your financial data.,2025-11-02T13:22:55.031710Z,"['APPI', 'DPDP', 'PDPA', 'CCPA', 'LGPD', 'HIPAA', 'Other', 'GDPR']","['APPI', 'DPDP', 'PDPA', 'CCPA', 'LGPD', 'HIPAA', 'Other', 'GDPR']",This service provides us with an extra level of security to guard against credit card fraud and to protect your financial data.,127,"APPI, DPDP, PDPA, CCPA, LGPD, HIPAA, Other, GDPR",['Art.32'],False
5662,1,1725,2025-11-02T13:22:56.050346Z,microsoft.txt,"[{""text"":""""}]",5662,Compliant,,"{""choices"":[""APPI"",""DPDP"",""PDPA"",""LGPD"",""CCPA"",""Other"",""HIPAA"",""GDPR""]}",The analysis of snapshots is always performed locally on the device and the actions available to take change based on what kind of content is detected.,2025-11-02T13:22:56.050346Z,"['APPI', 'DPDP', 'PDPA', 'LGPD', 'CCPA', 'Other', 'HIPAA', 'GDPR']","['APPI', 'DPDP', 'PDPA', 'LGPD', 'CCPA', 'Other', 'HIPAA', 'GDPR']",The analysis of snapshots is always performed locally on the device and the actions available to take change based on what kind of content is detected.,151,"APPI, DPDP, PDPA, LGPD, CCPA, Other, HIPAA, GDPR",[],False
8386,1,75,2025-11-02T13:22:56.826002Z,spotify.txt,"[{""text"":""""}]",8386,Ambiguous,,"{""choices"":[""Other"",""DPDP"",""PDPA"",""APPI"",""CCPA"",""LGPD"",""GDPR"",""HIPAA""]}","The hosting provider, which might not be Spotify, manages these controls for the podcast.",2025-11-02T13:22:56.826002Z,"['Other', 'DPDP', 'PDPA', 'APPI', 'CCPA', 'LGPD', 'GDPR', 'HIPAA']","['Other', 'DPDP', 'PDPA', 'APPI', 'CCPA', 'LGPD', 'GDPR', 'HIPAA']","The hosting provider, which might not be Spotify, manages these controls for the podcast.",89,"Other, DPDP, PDPA, APPI, CCPA, LGPD, GDPR, HIPAA",['Art.8'],False
8325,1,14,2025-11-02T13:22:56.813003Z,spotify.txt,"[{""text"":""""}]",8325,Compliant,,"{""choices"":[""CCPA"",""DPDP"",""APPI"",""PDPA"",""LGPD"",""GDPR"",""Other"",""HIPAA""]}",For example this includes: your use of Spotify on any device the personalization of your user experience.,2025-11-02T13:22:56.813003Z,"['CCPA', 'DPDP', 'APPI', 'PDPA', 'LGPD', 'GDPR', 'Other', 'HIPAA']","['CCPA', 'DPDP', 'APPI', 'PDPA', 'LGPD', 'GDPR', 'Other', 'HIPAA']",For example this includes: your use of Spotify on any device the personalization of your user experience.,105,"CCPA, DPDP, APPI, PDPA, LGPD, GDPR, Other, HIPAA",[],False
9327,1,77,2025-11-02T13:22:57.102313Z,zoom.txt,"[{""text"":""""}]",9327,Compliant,,"{""choices"":[""CCPA"",""APPI"",""DPDP"",""PDPA"",""LGPD"",""Other"",""GDPR"",""HIPAA""]}","This will include: ● Chat messages and content between Agents, End Consumers, and Supervisors.",2025-11-02T13:22:57.102313Z,"['CCPA', 'APPI', 'DPDP', 'PDPA', 'LGPD', 'Other', 'GDPR', 'HIPAA']","['CCPA', 'APPI', 'DPDP', 'PDPA', 'LGPD', 'Other', 'GDPR', 'HIPAA']","This will include: ● Chat messages and content between Agents, End Consumers, and Supervisors.",94,"CCPA, APPI, DPDP, PDPA, LGPD, Other, GDPR, HIPAA",['Art.8'],False
5009,1,1072,2025-11-02T13:22:55.697184Z,microsoft.txt,"[{""text"":""""}]",5009,Ambiguous,,"{""choices"":[""DPDP"",""APPI"",""LGPD"",""CCPA"",""PDPA"",""Other"",""GDPR"",""HIPAA""]}","Diagnostic data can include information about crashes, performance, and usage of Surface products.",2025-11-02T13:22:55.697184Z,"['DPDP', 'APPI', 'LGPD', 'CCPA', 'PDPA', 'Other', 'GDPR', 'HIPAA']","['DPDP', 'APPI', 'LGPD', 'CCPA', 'PDPA', 'Other', 'GDPR', 'HIPAA']","Diagnostic data can include information about crashes, performance, and usage of Surface products.",98,"DPDP, APPI, LGPD, CCPA, PDPA, Other, GDPR, HIPAA","['Art.8', 'Art.12']",False
3868,1,645,2025-11-02T13:22:55.438585Z,meta.txt,"[{""text"":""""}]",3868,Ambiguous,,"{""choices"":[""APPI"",""Other"",""DPDP"",""CCPA"",""LGPD"",""PDPA"",""GDPR"",""HIPAA""]}","For example, information that you or others exchange with AI at Meta, such as content and messages Types of content that you view or interact with, and how you interact with them Apps and features that you use and what actions you take in them Purchases or other transactions that you make Hashtags that you use The time, frequency and duration of your activities on our Products Friends, followers and other connections App, browser and device information: Device characteristics and device software What you're doing on your device, such as whether our app is in the fore- ground or if your mouse is moving (which can help tell humans from bots) Identifiers that tell your device apart from other users' Device signals Information that you've shared through your device settings Location-related information Information about the network that you connect your device to, including your IP address Information from cookies and similar technologies For WhatsApp users, learn more about what information is shared with Meta.",2025-11-02T13:22:55.438585Z,"['APPI', 'Other', 'DPDP', 'CCPA', 'LGPD', 'PDPA', 'GDPR', 'HIPAA']","['APPI', 'Other', 'DPDP', 'CCPA', 'LGPD', 'PDPA', 'GDPR', 'HIPAA']","For example, information that you or others exchange with AI at Meta, such as content and messages Types of content that you view or interact with, and how you interact with them Apps and features that you use and what actions you take in them Purchases or other transactions that you make Hashtags that you use The time, frequency and duration of your activities on our Products Friends, followers and other connections App, browser and device information: Device characteristics and device software What you're doing on your device, such as whether our app is in the fore- ground or if your mouse is moving (which can help tell humans from bots) Identifiers that tell your device apart from other users' Device signals Information that you've shared through your device settings Location-related information Information about the network that you connect your device to, including your IP address Information from cookies and similar technologies For WhatsApp users, learn more about what information is shared with Meta.",1023,"APPI, Other, DPDP, CCPA, LGPD, PDPA, GDPR, HIPAA","['Art.8', 'Art.12']",True
